############################
############################
########## SHAYNI ##########
############################
############################

###
# Short dictionary of how the dynasties are split into kingdoms:
# - Lyneria
# - Gan
# - Senga Muta
###

#################
###           ###
###  Lyneria  ###
###           ###
#################

################
### Dynasty dynasty_calynor
################

lineofcalynor1 = {
	name = Ramisht
	trait = charming
	6902.05.05 = {
	    birth = yes
	}
	6918.05.05 = {  
	    trait = callous
	    trait = arrogant
	    trait = craven
	}
	6925.11.18 = {  # Married at age 23
	    add_spouse = lineofsylara34
	}
	6964.12.28 = {  # Died at age 62
	    death = { death_reason = death_attacked }
	}
}

lineofnymara42 = {
	name = Sarosh
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara35
	mother = lineofelynda51

	sexuality = heterosexual

	diplomacy = 3
	martial = 4
	stewardship = 5
	intrigue = 5
	learning = 7
	prowess = 3

	trait = education_learning_1

	trait = curious
	6907.03.23 = {
	    birth = yes
	}
	6923.03.23 = {  
	    trait = patient
	    trait = lazy
	    trait = gregarious
	}
	6975.04.12 = {  # Died at age 68
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara43 = {
	name = Arta
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara37
	mother = lineoflyvara28

	sexuality = heterosexual

	diplomacy = 7
	martial = 7
	stewardship = 2
	intrigue = 5
	learning = 3
	prowess = 3

	trait = education_intrigue_4

	trait = charming
	6909.05.25 = {
	    birth = yes
	}
	6925.05.25 = {  
	    trait = brave
	    trait = zealous
	    trait = trusting
	}
	6927.10.04 = {  # Married at age 18
	    add_spouse = lineoflymara58
	}
	6954.10.21 = {  # Died at age 45
	    death = { death_reason = death_drinking_passive }
	}
}

lineofnymara44 = {
	name = Adarfiroz
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara35
	mother = lineofelynda51

	sexuality = heterosexual

	diplomacy = 5
	martial = 2
	stewardship = 5
	intrigue = 3
	learning = 4
	prowess = 5

	trait = education_stewardship_3

	trait = pensive
	6910.01.01 = {
	    birth = yes
	}
	6926.01.01 = {  
	    trait = humble
	    trait = chaste
	    trait = forgiving
	}
	6933.02.13 = {  # Married at age 23
	    add_spouse = lineofpharala44
	}
	6973.08.11 = {  # Died at age 63
	    death = { death_reason = death_ill }
	}
}

lineofnymara45 = {
	name = Huvaspa
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara34
	mother = lineofpharala34

	sexuality = heterosexual

	diplomacy = 6
	martial = 5
	stewardship = 2
	intrigue = 2
	learning = 3
	prowess = 3

	trait = education_diplomacy_3

	trait = curious
	6911.04.15 = {
	    birth = yes
	}
	6927.04.15 = {  
	    trait = deceitful
	    trait = gluttonous
	    trait = zealous
	}
	6932.07.03 = {  # Married at age 21
	    add_spouse = lineofcalynor34
	}
	6979.02.14 = {  # Died at age 67
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara46 = {
	name = Wehshapur
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara35
	mother = lineofelynda51

	sexuality = heterosexual

	diplomacy = 5
	martial = 3
	stewardship = 3
	intrigue = 2
	learning = 4
	prowess = 4

	trait = education_diplomacy_3

	trait = charming
	6913.06.16 = {
	    birth = yes
	}
	6929.06.16 = {  
	    trait = callous
	    trait = greedy
	    trait = gluttonous
	}
	6934.09.07 = {  # Married at age 21
	    add_spouse = lineofsharynor46
	}
	7006.12.19 = {  # Died at age 93
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara47 = {
	name = Jahanabad
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara36
	mother = lineofpharala31

	sexuality = heterosexual

	diplomacy = 7
	martial = 8
	stewardship = 3
	intrigue = 7
	learning = 6
	prowess = 6

	trait = education_martial_3
	trait = intellect_bad_1

	6914.07.20 = {
	    birth = yes
	}
	6916.10.03 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

lineofnymara48 = {
	name = Davrameshi
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara37
	mother = lineoflyvara28

	sexuality = asexual

	diplomacy = 5
	martial = 7
	stewardship = 4
	intrigue = 3
	learning = 4
	prowess = 5

	trait = education_martial_1

	trait = curious
	6922.05.11 = {
	    birth = yes
	}
	6938.05.11 = {  
	    trait = honest
	    trait = shy
	    trait = sadistic
	}
	7009.10.28 = {  # Died at age 87
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara49 = {
	name = Dadbandad
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara43
	mother = lineoflymara58

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 6
	intrigue = 2
	learning = 5
	prowess = 6

	trait = education_martial_4

	trait = curious
	6929.09.01 = {
	    birth = yes
	}
	6945.09.01 = {  
	    trait = craven
	    trait = diligent
	    trait = deceitful
	}
	6954.12.25 = {  # Married at age 25
	    add_spouse = lineofelynda82
	}
	6970.11.08 = {  # Died at age 41
	    death = { death_reason = death_attacked }
	}
}

lineofnymara50 = {
	name = Orvadasp
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara36

	sexuality = heterosexual

	diplomacy = 4
	martial = 6
	stewardship = 5
	intrigue = 7
	learning = 4
	prowess = 5

	trait = bastard

	trait = education_intrigue_2

	trait = charming
	6930.04.26 = {
	    birth = yes
	}
	6946.04.26 = {  
	    trait = humble
	    trait = just
	    trait = diligent
	}
	6965.01.08 = {  # Married at age 34
	    add_spouse = lineofnymara68
	}
	7020.08.24 = {  # Died at age 90
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara51 = {
	name = Tanaz
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara43
	mother = lineoflymara58

	sexuality = heterosexual

	diplomacy = 6
	martial = 3
	stewardship = 7
	intrigue = 4
	learning = 4
	prowess = 6

	trait = education_stewardship_2

	trait = pensive
	6932.03.12 = {
	    birth = yes
	}
	6948.03.12 = {  
	    trait = humble
	    trait = wrathful
	    trait = callous
	}
	7014.06.05 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara52 = {
	name = Kamran
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara40
	mother = lineofsylara34

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 5
	intrigue = 3
	learning = 5
	prowess = 2

	trait = education_intrigue_2

	trait = rowdy
	6935.06.15 = {
	    birth = yes
	}
	6951.06.15 = {  
	    trait = honest
	    trait = brave
	    trait = impatient
	}
	6965.05.22 = {  # Married at age 29
	    add_spouse = lineofnymara67
	}
	7009.01.14 = {  # Died at age 73
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara53 = {
	name = Farrokh
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara45
	mother = lineofcalynor34

	sexuality = heterosexual

	diplomacy = 4
	martial = 2
	stewardship = 5
	intrigue = 4
	learning = 6
	prowess = 5

	trait = education_diplomacy_3
	trait = spindly

	trait = curious
	6936.04.11 = {
	    birth = yes
	}
	6952.04.11 = {  
	    trait = sadistic
	    trait = lustful
	    trait = generous
	}
	6954.12.09 = {  # Married at age 18
	    add_spouse = lineofmurnakor49
	}
	7013.08.11 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara54 = {
	name = Nadira
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara45
	mother = lineofcalynor34

	sexuality = heterosexual

	diplomacy = 6
	martial = 6
	stewardship = 5
	intrigue = 1
	learning = 6
	prowess = 4

	trait = education_martial_2

	trait = bossy
	6938.06.10 = {
	    birth = yes
	}
	6954.06.10 = {  
	    trait = shy
	    trait = just
	    trait = content
	}
	7034.7.1 = {
		death = {
			death_reason = death_natural_causes
		}
	}
}

lineofnymara55 = {
	name = Tahmasp
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara44
	mother = lineofpharala44

	sexuality = heterosexual

	diplomacy = 6
	martial = 3
	stewardship = 6
	intrigue = 3
	learning = 3
	prowess = 5

	trait = education_martial_2

	trait = rowdy
	6941.12.03 = {
	    birth = yes
	}
	6957.12.03 = {  
	    trait = deceitful
	    trait = greedy
	    trait = just
	}
	6999.11.14 = {  # Married at age 57
	    add_spouse = lineofsylara58
	}
	7012.01.04 = {  # Married at age 70
	    add_spouse = lineofpharala60
	}
	7026.03.27 = {  # Died at age 84
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara56 = {
	name = Vourunemangha
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara46
	mother = lineofsharynor46

	sexuality = heterosexual

	diplomacy = 5
	martial = 4
	stewardship = 4
	intrigue = 2
	learning = 4
	prowess = 5

	trait = education_martial_2

	trait = charming
	6943.08.01 = {
	    birth = yes
	}
	6959.08.01 = {  
	    trait = lazy
	    trait = gluttonous
	    trait = impatient
	}
	6965.09.27 = {  # Married at age 22
	    add_spouse = lineofmurnakor52
	}
	7011.11.17 = {  # Died at age 68
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara57 = {
	name = Shokoufeh
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara44
	mother = lineofpharala44

	sexuality = heterosexual

	diplomacy = 2
	martial = 3
	stewardship = 1
	intrigue = 6
	learning = 2
	prowess = 5

	trait = education_intrigue_4

	trait = rowdy
	6943.07.23 = {
	    birth = yes
	}
	6959.07.23 = {  
	    trait = callous
	    trait = stubborn
	    trait = forgiving
	}
	6994.07.20 = {  # Died at age 50
	    death = { death_reason = death_cancer }
	}
}

lineofnymara58 = {
	name = Delnavaz
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara43
	mother = lineoflymara58

	sexuality = heterosexual

	diplomacy = 4
	martial = 8
	stewardship = 4
	intrigue = 8
	learning = 1
	prowess = 3

	trait = education_martial_2

	trait = bossy
	6944.10.15 = {
	    birth = yes
	}
	6960.10.15 = {  
	    trait = humble
	    trait = brave
	    trait = greedy
	}
	7033.11.13 = {  # Died at age 89
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylara58 = {
	name = Kerbanu
	female = yes
	culture = lynerian
	religion = faith_ulokan

	sexuality = heterosexual

	diplomacy = 6
	martial = 1
	stewardship = 3
	intrigue = 9
	learning = 2
	prowess = 3

	trait = education_diplomacy_2

	trait = curious
	6936.04.21 = {
	    birth = yes
	}
	6952.04.21 = {  
	    trait = arbitrary
	    trait = content
	    trait = honest
	}
	7010.05.08 = {  # Died at age 74
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara59 = {
	name = Fahnik
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara40
	mother = lineofsylara34

	sexuality = heterosexual

	diplomacy = 5
	martial = 1
	stewardship = 9
	intrigue = 8
	learning = 4
	prowess = 5

	trait = education_martial_2

	trait = charming
	6948.11.23 = {
	    birth = yes
	}
	6964.11.23 = {  
	    trait = compassionate
	    trait = fickle
	    trait = zealous
	}
	7022.12.21 = {  # Died at age 74
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara60 = {
	name = Keherafrid
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara43
	mother = lineoflymara58

	sexuality = heterosexual

	diplomacy = 7
	martial = 3
	stewardship = 5
	intrigue = 4
	learning = 3
	prowess = 3

	trait = education_stewardship_3

	trait = pensive
	6948.04.19 = {
	    birth = yes
	}
	6964.04.19 = {  
	    trait = forgiving
	    trait = patient
	    trait = temperate
	}
	7034.8.3 = {
		death = {
			death_reason = death_natural_causes
		}
	}
}

lineofpharala60 = {
	name = Shaker
	female = yes
	culture = lynerian
	religion = faith_ulokan

	sexuality = heterosexual

	diplomacy = 10
	martial = 8
	stewardship = 5
	intrigue = 2
	learning = 7
	prowess = 6

	trait = education_diplomacy_2

	trait = curious
	6946.12.28 = {
	    birth = yes
	}
	6962.12.28 = {  
	    trait = lustful
	    trait = paranoid
	    trait = greedy
	}
	7033.07.15 = {  # Died at age 86
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara61 = {
	name = Gushtas
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara53
	mother = lineofmurnakor49

	sexuality = heterosexual

	diplomacy = 6
	martial = 5
	stewardship = 3
	intrigue = 5
	learning = 9
	prowess = 4

	trait = education_learning_2
	trait = lisping

	6955.11.07 = {
	    birth = yes
	}
	6957.12.23 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

lineofelynda62 = {
	name = Behdokht
	female = yes
	culture = lynerian
	religion = faith_ulokan

	sexuality = heterosexual

	diplomacy = 6
	martial = 3
	stewardship = 5
	intrigue = 2
	learning = 2
	prowess = 5

	trait = education_diplomacy_4

	trait = charming
	6887.02.25 = {
	    birth = yes
	}
	6903.02.25 = {  
	    trait = lustful
	    trait = callous
	    trait = cynical
	}
	6959.10.26 = {  # Died at age 72
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara62 = {
	name = Surin
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara49
	mother = lineofelynda82

	sexuality = heterosexual

	diplomacy = 6
	martial = 5
	stewardship = 5
	intrigue = 6
	learning = 10
	prowess = 3

	trait = education_intrigue_3

	trait = rowdy
	6956.02.22 = {
	    birth = yes
	}
	6972.02.22 = {  
	    trait = generous
	    trait = patient
	    trait = diligent
	}
	6997.07.26 = {  # Married at age 41
	    add_spouse = lineofnymara79
	}
	7025.04.25 = {  # Died at age 69
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara63 = {
	name = Rayomand
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara53
	mother = lineofmurnakor49

	sexuality = heterosexual

	diplomacy = 4
	martial = 3
	stewardship = 6
	intrigue = 4
	learning = 2
	prowess = 6

	trait = education_stewardship_2

	trait = bossy
	6960.09.14 = {
	    birth = yes
	}
	6976.09.14 = {  
	    trait = chaste
	    trait = greedy
	    trait = gregarious
	}
	6983.03.01 = {  # Married at age 22
	    add_spouse = lineofelynda90
	}
}

lineofnymara64 = {
	name = Mahburzin
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara49
	mother = lineofelynda82

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 3
	intrigue = 3
	learning = 3
	prowess = 3

	trait = education_diplomacy_3

	trait = curious
	6962.01.17 = {
	    birth = yes
	}
	6978.01.17 = {  
	    trait = content
	    trait = gluttonous
	    trait = generous
	}
	6985.10.20 = {  # Married at age 23
	    add_spouse = lineofemayna62
	}
}

lineofnymara65 = {
	name = Shakerbanu
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara53
	mother = lineofmurnakor49

	sexuality = heterosexual

	diplomacy = 6
	martial = 4
	stewardship = 5
	intrigue = 4
	learning = 4
	prowess = 4

	trait = education_diplomacy_3

	trait = charming
	6963.03.14 = {
	    birth = yes
	}
	6979.03.14 = {  
	    trait = arbitrary
	    trait = honest
	    trait = arrogant
	}
}

lineofnymara66 = {
	name = Gulbarg
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara49
	mother = lineofelynda82

	sexuality = heterosexual

	diplomacy = 2
	martial = 3
	stewardship = 3
	intrigue = 5
	learning = 7
	prowess = 7

	trait = education_learning_4
	trait = physique_bad_1

	trait = pensive
	6964.07.24 = {
	    birth = yes
	}
	6980.07.24 = {  
	    trait = greedy
	    trait = arrogant
	    trait = impatient
	}
}

lineofnymara67 = {
	name = Hutoxi
	female = yes
	culture = lynerian
	religion = faith_ulokan

	sexuality = heterosexual

	diplomacy = 1
	martial = 5
	stewardship = 3
	intrigue = 3
	learning = 5
	prowess = 2

	trait = education_martial_4

	trait = bossy
	6944.10.06 = {
	    birth = yes
	}
	6960.10.06 = {  
	    trait = deceitful
	    trait = zealous
	    trait = arrogant
	}
	7026.12.21 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara68 = {
	name = Jamaspi
	female = yes
	culture = lynerian
	religion = faith_ulokan

	sexuality = heterosexual

	diplomacy = 6
	martial = 6
	stewardship = 5
	intrigue = 3
	learning = 4
	prowess = 4

	trait = education_diplomacy_4

	trait = curious
	6944.08.24 = {
	    birth = yes
	}
	6960.08.24 = {  
	    trait = patient
	    trait = lazy
	    trait = vengeful
	}
	7018.07.22 = {  # Died at age 73
	    death = { death_reason = death_natural_causes }
	}
}

lineofnymara69 = {
	name = Gulbadan
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara53
	mother = lineofmurnakor49

	sexuality = heterosexual

	diplomacy = 1
	martial = 7
	stewardship = 7
	intrigue = 6
	learning = 7
	prowess = 4

	trait = education_martial_2
	trait = hunchbacked

	trait = bossy
	6965.07.14 = {
	    birth = yes
	}
	6981.07.14 = {  
	    trait = forgiving
	    trait = wrathful
	    trait = greedy
	}
}

lineofnymara70 = {
	name = Rakhshandeh
	female = yes
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara52
	mother = lineofnymara67

	sexuality = heterosexual

	diplomacy = 5
	martial = 2
	stewardship = 5
	intrigue = 1
	learning = 5
	prowess = 6

	trait = education_martial_3

	trait = charming
	6966.08.01 = {
	    birth = yes
	}
	6982.08.01 = {  
	    trait = deceitful
	    trait = compassionate
	    trait = brave
	}
}

lineofnymara71 = {
	name = Aspandyar
	culture = lynerian
	religion = faith_ulokan

	dynasty = dynasty_nymara
	father = lineofnymara56
	mother = lineofmurnakor52

	sexuality = heterosexual

	diplomacy = 4
	martial = 2
	stewardship = 2
	intrigue = 3
	learning = 6
	prowess = 5

	trait = education_learning_1

	trait = pensive
	6968.11.20 = {
	    birth = yes
	}
	6984.11.20 = {  
